,name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
432,Clyde Drexler,1994-95,32.0,TOT,NBA,SG,76.0,75.0,35.9,7.5,16.3,0.461,1.9,5.4,0.36,5.6,10.9,0.511,0.521,4.8,5.8,0.8240000000000001,2.0,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8
433,Clyde Drexler,1994-95,32.0,POR,NBA,SG,41.0,41.0,34.8,7.4,17.4,0.428,2.1,5.9,0.363,5.3,11.5,0.462,0.489,5.0,6.0,0.835,2.0,3.7,5.7,5.1,1.8,0.5,2.4,2.9,22.0
434,Clyde Drexler,1994-95,32.0,HOU,NBA,SG,35.0,34.0,37.1,7.6,15.0,0.506,1.7,4.8,0.35700000000000004,5.9,10.2,0.575,0.563,4.5,5.5,0.809,1.9,5.1,7.0,4.4,1.8,0.7,2.5,2.5,21.4
435,Clyde Drexler,1995-96,33.0,HOU,NBA,SG,52.0,51.0,38.4,6.4,14.7,0.433,1.5,4.5,0.332,4.9,10.2,0.478,0.484,5.1,6.5,0.784,1.9,5.3,7.2,5.8,2.0,0.5,2.6,2.9,19.3
436,Clyde Drexler,1996-97,34.0,HOU,NBA,SG,62.0,62.0,36.6,6.4,14.5,0.442,1.9,5.4,0.355,4.5,9.1,0.493,0.508,3.2,4.3,0.75,1.9,4.1,6.0,5.7,1.9,0.6,2.5,2.4,18.0
437,Clyde Drexler,1997-98,35.0,HOU,NBA,SG,70.0,70.0,35.3,6.5,15.1,0.42700000000000005,1.5,4.8,0.317,4.9,10.4,0.47700000000000004,0.47700000000000004,4.0,4.9,0.8009999999999999,1.5,3.4,4.9,5.5,1.8,0.6,2.7,2.8,18.4
438,Joe Dumars,1985-86,22.0,DET,NBA,SG,82.0,45.0,23.9,3.5,7.3,0.48100000000000004,0.1,0.2,0.313,3.4,7.1,0.485,0.485,2.3,2.9,0.7979999999999999,0.7,0.7,1.5,4.8,0.8,0.1,1.9,2.4,9.4
439,Joe Dumars,1986-87,23.0,DET,NBA,SG,79.0,75.0,30.9,4.7,9.5,0.493,0.1,0.3,0.409,4.6,9.2,0.495,0.499,2.3,3.1,0.748,0.6,1.5,2.1,4.5,1.1,0.1,2.2,2.5,11.8
440,Joe Dumars,1987-88,24.0,DET,NBA,SG,82.0,82.0,33.3,5.5,11.7,0.47200000000000003,0.0,0.2,0.21100000000000002,5.5,11.5,0.47700000000000004,0.474,3.1,3.8,0.815,0.8,1.7,2.4,4.7,1.1,0.2,2.1,1.9,14.2
441,Joe Dumars,1988-89,25.0,DET,NBA,SG,69.0,67.0,34.9,6.6,13.1,0.505,0.2,0.4,0.483,6.4,12.7,0.506,0.513,3.8,4.4,0.85,0.8,1.7,2.5,5.7,0.9,0.1,2.6,1.5,17.2
442,Joe Dumars,1989-90,26.0,DET,NBA,SG,75.0,71.0,34.4,6.8,14.1,0.48,0.3,0.7,0.4,6.5,13.4,0.485,0.491,4.0,4.4,0.9,0.8,2.0,2.8,4.9,0.8,0.0,1.9,1.7,17.8
443,Joe Dumars,1990-91,27.0,DET,NBA,SG,80.0,80.0,38.1,7.8,16.2,0.48100000000000004,0.2,0.6,0.311,7.6,15.6,0.488,0.48700000000000004,4.6,5.2,0.89,0.8,1.6,2.3,5.5,1.1,0.1,2.4,1.7,20.4
444,Joe Dumars,1991-92,28.0,DET,NBA,SG,82.0,82.0,38.9,7.2,16.0,0.44799999999999995,0.6,1.5,0.408,6.6,14.5,0.452,0.466,5.0,5.8,0.867,1.0,1.3,2.3,4.6,0.9,0.1,2.4,1.8,19.9
445,Joe Dumars,1992-93,29.0,DET,NBA,SG,77.0,77.0,40.2,8.8,18.9,0.466,1.5,3.9,0.375,7.3,15.0,0.489,0.504,4.5,5.2,0.8640000000000001,0.8,1.1,1.9,4.0,1.0,0.1,1.8,1.8,23.5
446,Joe Dumars,1993-94,30.0,DET,NBA,SG,69.0,69.0,37.6,7.3,16.2,0.452,1.8,4.6,0.38799999999999996,5.5,11.6,0.47700000000000004,0.507,4.0,4.8,0.836,0.5,1.7,2.2,3.8,0.9,0.1,2.3,1.7,20.4
447,Joe Dumars,1994-95,31.0,DET,NBA,SG,67.0,67.0,38.0,6.2,14.5,0.43,1.5,5.0,0.305,4.7,9.4,0.49700000000000005,0.483,4.1,5.1,0.805,0.7,1.7,2.4,5.5,1.1,0.1,3.3,2.3,18.1
448,Joe Dumars,1995-96,32.0,DET,NBA,PG,67.0,40.0,32.7,3.8,8.9,0.426,1.8,4.4,0.406,2.0,4.5,0.447,0.528,2.4,2.9,0.8220000000000001,0.4,1.6,2.1,4.0,0.6,0.0,1.4,1.6,11.8
449,Joe Dumars,1996-97,33.0,DET,NBA,SG,79.0,79.0,37.0,4.9,11.1,0.44,2.1,4.9,0.43200000000000005,2.8,6.2,0.446,0.535,2.8,3.2,0.867,0.5,1.9,2.4,4.0,0.7,0.0,1.6,1.2,14.7
450,Joe Dumars,1997-98,34.0,DET,NBA,SG,72.0,72.0,32.3,4.6,11.0,0.41600000000000004,2.2,5.9,0.371,2.4,5.1,0.46799999999999997,0.516,1.8,2.1,0.825,0.2,1.3,1.4,3.5,0.6,0.0,1.2,1.4,13.1
451,Joe Dumars,1998-99,35.0,DET,NBA,SG,38.0,38.0,29.4,3.8,9.2,0.41100000000000003,2.3,5.8,0.40299999999999997,1.4,3.4,0.426,0.539,1.3,1.6,0.836,0.3,1.5,1.8,3.5,0.6,0.1,1.4,1.3,11.3
452,Tim Duncan,1997-98,21.0,SAS,NBA,PF,82.0,82.0,39.1,8.6,15.7,0.5489999999999999,0.0,0.1,0.0,8.6,15.6,0.5529999999999999,0.5489999999999999,3.9,5.9,0.662,3.3,8.6,11.9,2.7,0.7,2.5,3.4,3.1,21.1
453,Tim Duncan,1998-99,22.0,SAS,NBA,PF,50.0,50.0,39.3,8.4,16.9,0.495,0.0,0.1,0.14300000000000002,8.3,16.8,0.498,0.495,4.9,7.2,0.69,3.2,8.2,11.4,2.4,0.9,2.5,2.9,2.9,21.7
454,Tim Duncan,1999-00,23.0,SAS,NBA,PF,74.0,74.0,38.9,8.5,17.3,0.49,0.0,0.1,0.091,8.5,17.2,0.494,0.491,6.2,8.1,0.7609999999999999,3.5,8.9,12.4,3.2,0.9,2.2,3.3,2.8,23.2
455,Tim Duncan,2000-01,24.0,SAS,NBA,PF,82.0,82.0,38.7,8.6,17.1,0.499,0.1,0.3,0.259,8.5,16.8,0.504,0.502,5.0,8.1,0.618,3.2,9.0,12.2,3.0,0.9,2.3,3.0,3.0,22.2
456,Tim Duncan,2001-02,25.0,SAS,NBA,PF,82.0,82.0,40.6,9.3,18.3,0.508,0.0,0.1,0.1,9.3,18.2,0.511,0.508,6.8,8.5,0.799,3.3,9.4,12.7,3.7,0.7,2.5,3.2,2.6,25.5
457,Tim Duncan,2002-03,26.0,SAS,NBA,PF,81.0,81.0,39.3,8.8,17.2,0.513,0.1,0.3,0.273,8.7,16.9,0.517,0.515,5.6,7.8,0.71,3.2,9.7,12.9,3.9,0.7,2.9,3.1,2.9,23.3
458,Tim Duncan,2003-04,27.0,SAS,NBA,PF,69.0,68.0,36.6,8.6,17.1,0.501,0.0,0.2,0.16699999999999998,8.6,16.9,0.505,0.502,5.1,8.5,0.599,3.3,9.2,12.4,3.1,0.9,2.7,2.7,2.4,22.3
459,Tim Duncan,2004-05,28.0,SAS,NBA,PF,66.0,66.0,33.4,7.8,15.8,0.496,0.0,0.1,0.33299999999999996,7.8,15.7,0.498,0.498,4.6,6.9,0.67,3.1,8.0,11.1,2.7,0.7,2.6,1.9,2.2,20.3
460,Tim Duncan,2005-06,29.0,SAS,NBA,PF,80.0,80.0,34.8,7.2,14.8,0.484,0.0,0.1,0.4,7.2,14.8,0.485,0.485,4.2,6.7,0.629,2.9,8.1,11.0,3.2,0.9,2.0,2.5,2.7,18.6
461,Tim Duncan,2006-07,30.0,SAS,NBA,C,80.0,80.0,34.1,7.7,14.1,0.546,0.0,0.1,0.111,7.7,14.0,0.55,0.547,4.5,7.1,0.637,2.7,7.9,10.6,3.4,0.8,2.4,2.8,2.5,20.0
462,Tim Duncan,2007-08,31.0,SAS,NBA,C,78.0,78.0,34.0,7.5,15.1,0.49700000000000005,0.0,0.1,0.0,7.5,15.1,0.498,0.49700000000000005,4.3,5.9,0.73,3.0,8.3,11.3,2.8,0.7,1.9,2.3,2.4,19.3
463,Tim Duncan,2008-09,32.0,SAS,NBA,C,75.0,75.0,33.7,7.4,14.8,0.504,0.0,0.0,0.0,7.4,14.7,0.505,0.504,4.5,6.4,0.6920000000000001,2.7,8.0,10.7,3.5,0.5,1.7,2.2,2.3,19.3
464,Tim Duncan,2009-10,33.0,SAS,NBA,C,78.0,77.0,31.3,7.2,13.9,0.518,0.0,0.1,0.182,7.2,13.7,0.522,0.519,3.5,4.8,0.725,2.8,7.3,10.1,3.2,0.6,1.5,1.8,1.9,17.9
465,Tim Duncan,2010-11,34.0,SAS,NBA,C,76.0,76.0,28.4,5.5,11.0,0.5,0.0,0.1,0.0,5.5,11.0,0.502,0.5,2.4,3.4,0.716,2.2,6.7,8.9,2.7,0.7,1.9,1.6,1.6,13.4
466,Tim Duncan,2011-12,35.0,SAS,NBA,C,58.0,58.0,28.2,6.2,12.6,0.49200000000000005,0.0,0.1,0.0,6.2,12.6,0.495,0.49200000000000005,3.0,4.3,0.695,1.9,7.1,9.0,2.3,0.7,1.5,1.7,1.7,15.4
467,Tim Duncan,2012-13,36.0,SAS,NBA,C,69.0,69.0,30.1,7.1,14.1,0.502,0.0,0.1,0.28600000000000003,7.1,14.0,0.504,0.503,3.6,4.3,0.8170000000000001,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,17.8
468,Tim Duncan,2013-14,37.0,SAS,NBA,C,74.0,74.0,29.2,6.0,12.2,0.49,0.0,0.1,0.0,6.0,12.2,0.493,0.49,3.1,4.3,0.731,2.1,7.6,9.7,3.0,0.6,1.9,2.1,1.8,15.1
469,Tim Duncan,2014-15,38.0,SAS,NBA,C,77.0,77.0,28.9,5.4,10.6,0.512,0.0,0.1,0.28600000000000003,5.4,10.5,0.514,0.513,3.0,4.0,0.74,2.2,6.9,9.1,3.0,0.8,2.0,1.7,2.1,13.9
470,Tim Duncan,2015-16,39.0,SAS,NBA,C,61.0,60.0,25.2,3.5,7.2,0.488,0.0,0.0,0.0,3.5,7.2,0.49,0.488,1.5,2.1,0.7020000000000001,1.9,5.4,7.3,2.7,0.8,1.3,1.5,2.0,8.6
471,Wayne Embry,1958-59,21.0,CIN,NBA,C,66.0,,24.1,4.1,10.6,0.387,,,,,,,,3.1,4.8,0.6559999999999999,,,9.0,1.5,,,,3.5,11.4
472,Wayne Embry,1959-60,22.0,CIN,NBA,C,73.0,,21.8,4.2,9.5,0.439,,,,,,,,2.3,4.5,0.514,,,9.5,1.1,,,,3.1,10.6
473,Wayne Embry,1960-61,23.0,CIN,NBA,C,79.0,,28.3,5.8,12.8,0.451,,,,,,,,2.8,4.2,0.6679999999999999,,,10.9,1.6,,,,3.6,14.4
474,Wayne Embry,1961-62,24.0,CIN,NBA,C,75.0,,35.0,7.5,16.1,0.466,,,,,,,,4.7,6.9,0.69,,,13.0,2.4,,,,3.8,19.8
475,Wayne Embry,1962-63,25.0,CIN,NBA,C,76.0,,33.0,7.0,15.3,0.45799999999999996,,,,,,,,4.5,6.8,0.667,,,12.3,2.3,,,,3.8,18.6
476,Wayne Embry,1963-64,26.0,CIN,NBA,C,80.0,,36.4,7.0,15.2,0.45799999999999996,,,,,,,,3.4,5.2,0.65,,,11.6,1.4,,,,4.1,17.3
477,Wayne Embry,1964-65,27.0,CIN,NBA,C,74.0,,30.3,4.8,10.4,0.456,,,,,,,,3.2,5.0,0.644,,,10.0,1.2,,,,4.0,12.7
478,Wayne Embry,1965-66,28.0,CIN,NBA,C,80.0,,23.5,2.9,7.1,0.41100000000000003,,,,,,,,1.8,2.9,0.603,,,6.6,1.0,,,,3.6,7.6
479,Wayne Embry,1966-67,29.0,BOS,NBA,C,72.0,,10.1,2.0,5.0,0.409,,,,,,,,1.1,2.0,0.569,,,4.1,0.6,,,,1.9,5.2
480,Wayne Embry,1967-68,30.0,BOS,NBA,C,78.0,,13.9,2.5,6.2,0.4,,,,,,,,1.4,2.4,0.589,,,4.1,0.7,,,,2.2,6.3
481,Wayne Embry,1968-69,31.0,MIL,NBA,C,78.0,,30.2,4.9,11.5,0.42700000000000005,,,,,,,,3.3,5.0,0.664,,,8.6,1.9,,,,3.9,13.1
482,Alex English,1976-77,23.0,MIL,NBA,SF,60.0,,10.8,2.2,4.6,0.47700000000000004,,,,2.2,4.6,0.47700000000000004,0.47700000000000004,0.8,1.0,0.767,1.1,1.7,2.8,0.4,0.3,0.3,,1.3,5.2
483,Alex English,1977-78,24.0,MIL,NBA,SF,82.0,,18.9,4.2,7.7,0.542,,,,4.2,7.7,0.542,0.542,1.3,1.7,0.727,1.8,3.1,4.8,1.6,0.5,0.7,1.7,2.2,9.6
484,Alex English,1978-79,25.0,IND,NBA,SF,81.0,,33.3,7.0,13.6,0.511,,,,7.0,13.6,0.511,0.511,2.1,2.8,0.752,3.1,5.0,8.1,3.3,0.9,1.0,2.4,2.6,16.0
485,Alex English,1979-80,26.0,TOT,NBA,SF,78.0,,30.8,7.1,14.3,0.49700000000000005,0.0,0.1,0.33299999999999996,7.1,14.2,0.498,0.498,2.7,3.4,0.789,3.4,4.3,7.8,2.9,0.9,0.8,2.7,2.6,16.9
486,Alex English,1979-80,26.0,IND,NBA,SF,54.0,,28.3,6.4,12.7,0.504,0.0,0.1,0.0,6.4,12.6,0.507,0.504,2.1,2.6,0.8140000000000001,3.1,3.9,7.0,2.6,0.8,0.6,2.3,2.4,14.9
487,Alex English,1979-80,26.0,DEN,NBA,SF,24.0,,36.5,8.6,17.8,0.485,0.1,0.1,0.667,8.5,17.7,0.483,0.48700000000000004,4.0,5.3,0.762,4.3,5.1,9.4,3.4,1.2,1.2,3.8,3.3,21.3
488,Alex English,1980-81,27.0,DEN,NBA,SF,81.0,,38.2,9.5,19.2,0.494,0.0,0.1,0.6,9.4,19.1,0.494,0.495,4.8,5.7,0.85,3.4,4.6,8.0,3.6,1.3,1.2,3.0,3.1,23.8
489,Alex English,1981-82,28.0,DEN,NBA,SF,82.0,82.0,36.8,10.4,18.9,0.551,0.0,0.1,0.0,10.4,18.8,0.5529999999999999,0.551,4.5,5.4,0.84,2.6,4.2,6.8,5.3,1.1,1.5,3.2,3.2,25.4
490,Alex English,1982-83,29.0,DEN,NBA,SF,82.0,82.0,36.4,11.7,22.6,0.516,0.0,0.1,0.16699999999999998,11.7,22.5,0.519,0.517,5.0,6.0,0.8290000000000001,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4
491,Alex English,1983-84,30.0,DEN,NBA,SF,82.0,77.0,35.0,11.1,20.9,0.529,0.0,0.1,0.14300000000000002,11.0,20.8,0.531,0.529,4.3,5.2,0.8240000000000001,2.6,3.0,5.7,5.0,1.0,1.2,2.7,3.1,26.4
492,Alex English,1984-85,31.0,DEN,NBA,SF,81.0,81.0,36.1,11.6,22.4,0.518,0.0,0.1,0.2,11.6,22.3,0.519,0.518,4.7,5.7,0.8290000000000001,2.5,3.1,5.7,4.2,1.2,0.6,3.1,3.2,27.9
493,Alex English,1985-86,32.0,DEN,NBA,SF,81.0,81.0,37.3,11.7,23.3,0.504,0.0,0.1,0.2,11.7,23.2,0.505,0.504,6.3,7.3,0.862,2.4,2.6,5.0,4.0,0.9,0.4,3.1,2.9,29.8
494,Alex English,1986-87,33.0,DEN,NBA,SF,82.0,82.0,37.6,11.8,23.4,0.503,0.0,0.2,0.267,11.7,23.2,0.504,0.504,5.0,5.9,0.8440000000000001,1.8,2.4,4.2,5.1,0.9,0.3,2.6,2.6,28.6
495,Alex English,1987-88,34.0,DEN,NBA,SF,80.0,80.0,35.2,10.5,21.3,0.495,0.0,0.1,0.0,10.5,21.2,0.496,0.495,3.9,4.7,0.828,2.1,2.6,4.7,4.7,0.9,0.3,2.3,2.4,25.0
496,Alex English,1988-89,35.0,DEN,NBA,SF,82.0,82.0,36.5,11.3,22.9,0.491,0.0,0.1,0.25,11.2,22.8,0.49200000000000005,0.49200000000000005,4.0,4.6,0.858,1.8,2.2,4.0,4.7,0.8,0.1,2.4,2.1,26.5
497,Alex English,1989-90,36.0,DEN,NBA,SF,80.0,80.0,27.6,7.9,16.2,0.491,0.0,0.1,0.4,7.9,16.1,0.491,0.49200000000000005,2.0,2.3,0.88,1.5,2.1,3.6,2.8,0.6,0.3,1.2,1.6,17.9
498,Alex English,1990-91,37.0,DAL,NBA,SF,79.0,26.0,22.1,4.1,9.3,0.439,0.0,0.0,0.0,4.1,9.3,0.439,0.439,1.5,1.8,0.85,1.4,1.8,3.2,1.3,0.5,0.3,1.3,1.8,9.7
499,Alex English,1991-92,38.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),,,,,,,,,,,,,,,,,,,,,,,,,
500,Julius Erving,1971-72,21.0,VIR,ABA,SF,84.0,,41.8,10.8,21.7,0.498,0.0,0.2,0.188,10.8,21.5,0.501,0.499,5.6,7.5,0.745,5.7,10.0,15.7,4.0,,,4.1,3.1,27.3
501,Julius Erving,1972-73,22.0,VIR,ABA,SF,71.0,,42.2,12.6,25.4,0.496,0.1,0.3,0.20800000000000002,12.5,25.1,0.499,0.49700000000000005,6.7,8.6,0.7759999999999999,3.7,8.5,12.2,4.2,2.5,1.8,4.6,2.8,31.9
502,Julius Erving,1973-74,23.0,NYA,ABA,SF,84.0,,40.5,10.9,21.3,0.512,0.2,0.5,0.395,10.7,20.7,0.515,0.517,5.4,7.1,0.7659999999999999,3.1,7.6,10.7,5.2,2.3,2.4,4.1,3.2,27.4
503,Julius Erving,1974-75,24.0,NYA,ABA,SF,84.0,,40.5,10.9,21.5,0.506,0.3,1.0,0.33299999999999996,10.5,20.5,0.515,0.514,5.8,7.2,0.799,3.4,7.5,10.9,5.5,2.2,1.9,3.6,3.0,27.9
504,Julius Erving,1975-76,25.0,NYA,ABA,SF,84.0,,38.6,11.3,22.3,0.507,0.4,1.2,0.33,10.9,21.1,0.517,0.516,6.3,7.9,0.8009999999999999,4.0,7.0,11.0,5.0,2.5,1.9,3.7,2.6,29.3
505,Julius Erving,1976-77,26.0,PHI,NBA,SF,82.0,77.0,35.9,8.4,16.7,0.499,,,,8.4,16.7,0.499,0.499,4.9,6.3,0.777,2.3,6.1,8.5,3.7,1.9,1.4,,3.1,21.6
506,Julius Erving,1977-78,27.0,PHI,NBA,SF,74.0,68.0,32.8,8.3,16.4,0.502,,,,8.3,16.4,0.502,0.502,4.1,4.9,0.845,2.4,4.1,6.5,3.8,1.8,1.3,3.2,2.8,20.6
507,Julius Erving,1978-79,28.0,PHI,NBA,SF,78.0,76.0,35.9,9.2,18.7,0.491,,,,9.2,18.7,0.491,0.491,4.8,6.4,0.745,2.5,4.7,7.2,4.6,1.7,1.3,4.0,2.7,23.1
508,Julius Erving,1979-80,29.0,PHI,NBA,SF,78.0,78.0,36.1,10.7,20.7,0.519,0.1,0.3,0.2,10.7,20.4,0.523,0.52,5.4,6.8,0.787,2.8,4.6,7.4,4.6,2.2,1.8,3.6,2.7,26.9
509,Julius Erving,1980-81,30.0,PHI,NBA,SF,82.0,82.0,35.0,9.7,18.6,0.521,0.0,0.2,0.222,9.6,18.4,0.525,0.522,5.1,6.5,0.787,3.0,5.0,8.0,4.4,2.1,1.8,3.2,2.8,24.6
510,Julius Erving,1981-82,31.0,PHI,NBA,SF,81.0,81.0,34.4,9.6,17.6,0.546,0.0,0.1,0.273,9.6,17.5,0.5479999999999999,0.547,5.1,6.7,0.763,2.7,4.2,6.9,3.9,2.0,1.7,2.6,2.8,24.4
511,Julius Erving,1982-83,32.0,PHI,NBA,SF,72.0,72.0,33.6,8.4,16.3,0.517,0.0,0.1,0.28600000000000003,8.4,16.2,0.518,0.518,4.6,6.0,0.759,2.4,4.4,6.8,3.7,1.6,1.8,2.7,2.8,21.4
512,Julius Erving,1983-84,33.0,PHI,NBA,SF,77.0,77.0,34.8,8.8,17.2,0.512,0.1,0.3,0.33299999999999996,8.7,16.9,0.515,0.515,4.7,6.3,0.754,2.5,4.4,6.9,4.0,1.8,1.8,3.0,2.8,22.4
513,Julius Erving,1984-85,34.0,PHI,NBA,SF,78.0,78.0,32.5,7.8,15.8,0.494,0.0,0.2,0.214,7.8,15.7,0.49700000000000005,0.495,4.3,5.7,0.765,2.2,3.1,5.3,3.0,1.7,1.4,2.7,2.6,20.0
514,Julius Erving,1985-86,35.0,PHI,NBA,SF,74.0,74.0,33.4,7.0,14.7,0.48,0.1,0.4,0.281,6.9,14.2,0.486,0.484,3.9,5.0,0.785,2.3,2.7,5.0,3.4,1.5,1.1,2.9,2.6,18.1
515,Julius Erving,1986-87,36.0,PHI,NBA,SF,60.0,60.0,32.0,6.7,14.2,0.47100000000000003,0.2,0.9,0.264,6.4,13.3,0.484,0.479,3.2,3.9,0.813,1.9,2.5,4.4,3.2,1.3,1.6,2.6,2.3,16.8
516,Patrick Ewing,1985-86,23.0,NYK,NBA,C,50.0,50.0,35.4,7.7,16.3,0.474,0.0,0.1,0.0,7.7,16.2,0.47700000000000004,0.474,4.5,6.1,0.7390000000000001,2.5,6.5,9.0,2.0,1.1,2.1,3.4,3.8,20.0
517,Patrick Ewing,1986-87,24.0,NYK,NBA,PF,63.0,63.0,35.0,8.4,16.7,0.503,0.0,0.1,0.0,8.4,16.6,0.507,0.503,4.7,6.6,0.713,2.5,6.3,8.8,1.7,1.4,2.3,3.6,3.9,21.5
518,Patrick Ewing,1987-88,25.0,NYK,NBA,C,82.0,82.0,31.0,8.0,14.4,0.555,0.0,0.0,0.0,8.0,14.4,0.556,0.555,4.2,5.8,0.716,3.0,5.3,8.2,1.5,1.3,3.0,3.5,4.0,20.2
519,Patrick Ewing,1988-89,26.0,NYK,NBA,C,80.0,80.0,36.2,9.1,16.0,0.5670000000000001,0.0,0.1,0.0,9.1,16.0,0.57,0.5670000000000001,4.5,6.1,0.746,2.7,6.6,9.3,2.4,1.5,3.5,3.3,3.9,22.7
520,Patrick Ewing,1989-90,27.0,NYK,NBA,C,82.0,82.0,38.6,11.2,20.4,0.551,0.0,0.0,0.25,11.2,20.4,0.552,0.551,6.1,7.9,0.775,2.9,8.0,10.9,2.2,1.0,4.0,3.4,4.0,28.6
521,Patrick Ewing,1990-91,28.0,NYK,NBA,C,81.0,81.0,38.3,10.4,20.3,0.514,0.0,0.1,0.0,10.4,20.2,0.516,0.514,5.7,7.7,0.745,2.4,8.8,11.2,3.0,1.0,3.2,3.6,3.5,26.6
522,Patrick Ewing,1991-92,29.0,NYK,NBA,C,82.0,82.0,38.4,9.7,18.6,0.522,0.0,0.1,0.16699999999999998,9.7,18.5,0.523,0.522,4.6,6.2,0.738,2.8,8.5,11.2,1.9,1.1,3.0,2.5,3.4,24.0
523,Patrick Ewing,1992-93,30.0,NYK,NBA,C,81.0,81.0,37.1,9.6,19.1,0.503,0.0,0.1,0.14300000000000002,9.6,19.0,0.504,0.503,4.9,6.9,0.7190000000000001,2.4,9.7,12.1,1.9,0.9,2.0,3.3,3.5,24.2
524,Patrick Ewing,1993-94,31.0,NYK,NBA,C,79.0,79.0,37.6,9.4,19.0,0.496,0.1,0.2,0.28600000000000003,9.4,18.8,0.498,0.49700000000000005,5.6,7.4,0.765,2.8,8.4,11.2,2.3,1.1,2.7,3.3,3.5,24.5
525,Patrick Ewing,1994-95,32.0,NYK,NBA,C,79.0,79.0,37.0,9.2,18.4,0.503,0.1,0.3,0.28600000000000003,9.2,18.1,0.506,0.505,5.3,7.1,0.75,2.0,9.0,11.0,2.7,0.9,2.0,3.2,3.4,23.9
526,Patrick Ewing,1995-96,33.0,NYK,NBA,C,76.0,76.0,36.6,8.9,19.2,0.466,0.1,0.4,0.14300000000000002,8.9,18.8,0.47200000000000003,0.467,4.6,6.1,0.7609999999999999,2.1,8.5,10.6,2.1,0.9,2.4,2.9,3.3,22.5
527,Patrick Ewing,1996-97,34.0,NYK,NBA,C,78.0,78.0,37.0,8.4,17.2,0.488,0.0,0.1,0.222,8.4,17.1,0.49,0.489,5.6,7.5,0.754,2.2,8.4,10.7,2.0,0.9,2.4,3.4,3.2,22.4
528,Patrick Ewing,1997-98,35.0,NYK,NBA,C,26.0,26.0,32.6,7.8,15.5,0.504,0.0,0.1,0.0,7.8,15.4,0.506,0.504,5.2,7.2,0.72,2.3,7.9,10.2,1.1,0.6,2.2,3.0,2.8,20.8
529,Patrick Ewing,1998-99,36.0,NYK,NBA,C,38.0,38.0,34.2,6.5,14.9,0.435,0.0,0.1,0.0,6.5,14.9,0.436,0.435,4.3,6.1,0.706,1.9,8.0,9.9,1.1,0.8,2.6,2.6,2.8,17.3
530,Patrick Ewing,1999-00,37.0,NYK,NBA,C,62.0,62.0,32.8,5.8,12.5,0.466,0.0,0.0,0.0,5.8,12.5,0.467,0.466,3.3,4.6,0.731,2.3,7.5,9.7,0.9,0.6,1.4,2.3,3.2,15.0
531,Patrick Ewing,2000-01,38.0,SEA,NBA,C,79.0,79.0,26.7,3.7,8.7,0.43,0.0,0.0,0.0,3.7,8.6,0.431,0.43,2.2,3.2,0.685,1.6,5.8,7.4,1.2,0.7,1.2,1.9,2.9,9.6
532,Patrick Ewing,2001-02,39.0,ORL,NBA,C,65.0,4.0,13.9,2.3,5.1,0.444,0.0,0.0,0.0,2.3,5.1,0.446,0.444,1.4,2.1,0.701,0.9,3.1,4.0,0.5,0.3,0.7,1.0,2.0,6.0
533,Walt Frazier,1967-68,22.0,NYK,NBA,PG,74.0,,21.5,3.5,7.7,0.451,,,,3.5,7.7,0.451,0.451,2.1,3.2,0.655,,,4.2,4.1,,,,2.7,9.0
534,Walt Frazier,1968-69,23.0,NYK,NBA,PG,80.0,,36.9,6.6,13.2,0.505,,,,6.6,13.2,0.505,0.505,4.3,5.7,0.746,,,6.2,7.9,,,,3.1,17.5
535,Walt Frazier,1969-70,24.0,NYK,NBA,PG,77.0,,39.5,7.8,15.0,0.518,,,,7.8,15.0,0.518,0.518,5.3,7.1,0.748,,,6.0,8.2,,,,2.6,20.9
536,Walt Frazier,1970-71,25.0,NYK,NBA,PG,80.0,,43.2,8.1,16.5,0.494,,,,8.1,16.5,0.494,0.494,5.4,7.0,0.779,,,6.8,6.7,,,,3.0,21.7
537,Walt Frazier,1971-72,26.0,NYK,NBA,PG,77.0,,40.6,8.7,17.0,0.512,,,,8.7,17.0,0.512,0.512,5.8,7.2,0.8079999999999999,,,6.7,5.8,,,,2.4,23.2
538,Walt Frazier,1972-73,27.0,NYK,NBA,PG,78.0,,40.8,8.7,17.8,0.49,,,,8.7,17.8,0.49,0.49,3.7,4.5,0.8170000000000001,,,7.3,5.9,,,,2.4,21.1
539,Walt Frazier,1973-74,28.0,NYK,NBA,PG,80.0,,41.7,8.4,17.9,0.47200000000000003,,,,8.4,17.9,0.47200000000000003,0.47200000000000003,3.7,4.4,0.838,1.5,5.2,6.7,6.9,2.0,0.2,,2.7,20.5
540,Walt Frazier,1974-75,29.0,NYK,NBA,PG,78.0,,41.1,8.6,17.8,0.483,,,,8.6,17.8,0.483,0.483,4.2,5.1,0.828,1.2,4.8,6.0,6.1,2.4,0.2,,2.6,21.5
541,Walt Frazier,1975-76,30.0,NYK,NBA,PG,59.0,,41.1,8.0,16.4,0.485,,,,8.0,16.4,0.485,0.485,3.2,3.8,0.823,1.3,5.4,6.8,5.9,1.8,0.2,,2.8,19.1
